id,number,color,rank,3,tank_id,tank_name,tourney_id
10658,9,purple,lieutenant,,29407,Rainbow Unicorn,433
10659,10,orange,lieutenant,,27566,Ignis,433
10660,11,blue,lieutenant,,29410,Kernie,433
10661,12,purple,lieutenant,,28756,Three Head Dragon,433
10662,13,blue,lieutenant,,29413,Reynolds,433
10663,14,red,lieutenant,,29417,Arya Kidding,433
10664,15,orange,lieutenant,,29299,Golden State,433
10665,16,purple,lieutenant,,514,firemayer,433
10666,17,red,lieutenant,,29311,Wiseguy,433
10667,18,orange,lieutenant,,27298,Freeman,433
10668,19,blue,lieutenant,,23534,csst,433
10669,20,orange,lieutenant,,29411,Puck,433
10670,21,purple,lieutenant,,29422,etal,433
10671,22,purple,lieutenant,,28537,samsara,433
10672,23,purple,lieutenant,,29377,WE MAAADE IT,433
10673,24,blue,lieutenant,,21534,Orville J Simpson,433
10674,25,red,lieutenant,,23966,Whiz,433
10675,1,red,captain,,26475,fLaPpYBiRd,434
10676,2,blue,captain,,29284,Hawk Eye,434
10677,3,red,lieutenant,,29513,VALAR MORGHULIS,434
10678,4,orange,lieutenant,,29411,Puck,434
10679,5,blue,lieutenant,,29518,Chet Simpson,434
10680,6,purple,lieutenant,,29169,fLaPpYBiRd,434
10681,7,red,lieutenant,,28412,The Revelation XXVII,434
10682,8,blue,lieutenant,,23923,Tortured Soul,434
10683,9,blue,lieutenant,,21534,Orville J Simpson,434
10684,10,blue,lieutenant,,26945,Anesthetic v3,434
10685,11,orange,lieutenant,,28689,Vittorio DiMaggio,434
10686,12,purple,lieutenant,,22485,Rio Bravo,434
10687,13,red,lieutenant,,27721,Vom Kriege,434
10688,14,purple,lieutenant,,29515,ILikeTurtles,434
10689,15,orange,lieutenant,,29517,Flux Capacitor,434
10690,16,orange,lieutenant,,25351,Dragonite,434
10691,17,purple,lieutenant,,29202,Moon Wolf,434
10692,18,purple,lieutenant,,28528,Test,434
10693,19,red,corporal,,8812,CartmaN,434
10694,20,red,corporal,,1,red-1,434
10695,21,red,corporal,,2,red-2,434
10696,22,purple,corporal,,10,purple-1,434
10697,23,purple,corporal,,11,purple-2,434
10698,24,blue,corporal,,19,blue-1,434
10699,25,blue,corporal,,20,blue-2,434
10700,1,purple,major,,29540,Ghost Beach,435
10701,2,purple,major,,29515,ILikeTurtles,435
10702,3,blue,major,,27721,Vom Kriege,435
10703,4,blue,captain,,27566,Ignis,435
10704,5,blue,captain,,29169,fLaPpYBiRd,435
10705,6,orange,captain,,21534,Orville J Simpson,435
10706,7,blue,captain,,29543,yuengling,435
10707,8,purple,lieutenant,,29299,Golden State,435
10708,9,red,lieutenant,,29542,Jacqueline Bouvier,435
10709,10,blue,lieutenant,,29538,Demon,435
10710,11,purple,lieutenant,,28227,du Pont de Nemours,435
10711,12,blue,lieutenant,,29532,CHAOS IS A LADDER,435
10712,13,orange,lieutenant,,29443,Blessed,435
10713,14,blue,lieutenant,,29424,KING OF ORBITAL,435
10714,15,purple,lieutenant,,25936,Disco Stu,435
10715,16,red,lieutenant,,25168,Wreckage,435
10716,17,blue,lieutenant,,15429,Helms Deep,435
10717,18,purple,lieutenant,,22418,Constellations,435
10718,19,orange,lieutenant,,29535,Benedict Arnold,435
10719,20,orange,lieutenant,,28537,samsara,435
10720,21,purple,lieutenant,,29539,Hebat,435
10721,22,orange,lieutenant,,23966,Whiz,435
10722,23,red,lieutenant,,1014,Ashrak2002,435
10723,24,red,lieutenant,,7658,faces,435
10724,25,red,sergeant,,22351,Snapdragon,435
10725,1,blue,captain,,29169,fLaPpYBiRd,436
10726,2,orange,captain,,29617,Genghis Khant Cup,436
10727,3,red,captain,,27566,Ignis,436
10728,4,purple,captain,,29522,Radiohead,436
10729,5,blue,captain,,29547,Sheev Palpatine,436
10730,6,purple,captain,,29619,Maze Runner,436
10731,7,orange,captain,,14153,I DONT DIE,436
10732,8,red,captain,,29551,yddaD yM si raeFs,436
10733,9,orange,lieutenant,,29616,fLaPpYBiRd,436
10734,10,purple,lieutenant,,29518,Chet Simpson,436
10735,11,red,lieutenant,,29311,Wiseguy,436
10736,12,red,lieutenant,,20072,Blaster,436
10737,13,orange,lieutenant,,15429,Helms Deep,436
10738,14,red,lieutenant,,27298,Freeman,436
10739,15,orange,lieutenant,,12147,Lochness Monster,436
10740,16,red,lieutenant,,27436,ShaneY CakeS,436
10741,17,blue,lieutenant,,29415,Nephilim,436
10742,18,red,lieutenant,,28779,- Bubble Gum -,436
10743,19,purple,lieutenant,,514,firemayer,436
10744,20,purple,lieutenant,,25994,chewsetboss,436
10745,21,purple,lieutenant,,28730,AboutContactUs,436
10746,22,purple,lieutenant,,26945,Anesthetic v3,436
10747,23,blue,sergeant,,28881,I Am They,436
10748,24,orange,sergeant,,29219,TaRniSh,436
10749,25,blue,sergeant,,29249,Mastodon,436
10750,1,blue,captain,,29674,Bernie Sanders 2016,437
10751,2,red,captain,,29677,Broken Heart,437
10752,3,red,captain,,14153,I DONT DIE,437
10753,4,purple,captain,,27298,Freeman,437
10754,5,blue,captain,,21534,Orville J Simpson,437
10755,6,blue,lieutenant,,29658,lAnCeYBiRd,437
10756,7,red,lieutenant,,29672,NEW TILESET TY MITCH,437
10757,8,orange,lieutenant,,26476,fLaPpYBiRd,437
10758,9,orange,lieutenant,,28756,Three Head Dragon,437
10759,10,blue,lieutenant,,29675,Trepidation,437
10760,11,purple,lieutenant,,29410,Kernie,437
10761,12,orange,lieutenant,,29676,fLaPpYBiRd,437
10762,13,purple,lieutenant,,26679,Skarlett,437
10763,14,purple,lieutenant,,29636,WING-0,437
10764,15,red,lieutenant,,28736,slow motion potion,437
10765,16,orange,lieutenant,,27721,Vom Kriege,437
10766,17,blue,lieutenant,,23923,Tortured Soul,437
10767,18,purple,lieutenant,,29671,ice-nine,437
10768,19,red,sergeant,,29249,Mastodon,437
10769,20,blue,sergeant,,24468,TheCulling,437
10770,21,orange,corporal,,28896,Froggy,437
10771,22,red,corporal,,1,red-1,437
10772,23,red,corporal,,2,red-2,437
10773,24,purple,corporal,,10,purple-1,437
10774,25,purple,corporal,,11,purple-2,437
10775,1,purple,major,,29573,p3rf3c7,438
10776,2,purple,captain,,29694,ggsurrender20,438
10777,3,blue,captain,,26679,Skarlett,438
10778,4,purple,captain,,29671,ice-nine,438
10779,5,purple,captain,,29675,Trepidation,438
10780,6,orange,captain,,27436,ShaneY CakeS,438
10781,7,orange,captain,,21534,Orville J Simpson,438
10782,8,red,lieutenant,,29696,Genghis KhastlesTank,438
10783,9,red,lieutenant,,29695,PACMAN,438
10784,10,blue,lieutenant,,27508,Li,438
10785,11,blue,lieutenant,,29037,Ramsay Snow,438
10786,12,orange,lieutenant,,29690,PASSION,438
10787,13,purple,lieutenant,,26476,fLaPpYBiRd,438
10788,14,purple,lieutenant,,29697,whatever,438
10789,15,red,lieutenant,,25936,Disco Stu,438
10790,16,blue,lieutenant,,29522,Radiohead,438
10791,17,red,lieutenant,,27578,Decimation,438
10792,18,orange,lieutenant,,28537,samsara,438
10793,19,red,lieutenant,,23966,Whiz,438
10794,20,blue,lieutenant,,22351,Snapdragon,438
10795,21,orange,lieutenant,,29673,- Shah -,438
10796,22,orange,sergeant,,29698,Tourney Tank,438
10797,23,blue,corporal,,12147,Lochness Monster,438
10798,24,red,corporal,,28705,Roadkill,438
10799,25,purple,corporal,,24874,Pawpaw,438
10800,1,orange,captain,,28301,Souled Out,439
10801,2,purple,captain,,29753,PremenstrualSyndrome,439
10802,3,orange,captain,,29747,Mick,439
10803,4,orange,captain,,29755,Beetleborg,439
10804,5,blue,lieutenant,,29748,Khan I Win Again,439
10805,6,red,lieutenant,,3855,PainfulDEATH,439
10806,7,purple,lieutenant,,29756,Adrenaline,439
10807,8,purple,lieutenant,,28528,Test,439
10808,9,purple,lieutenant,,29037,Ramsay Snow,439
10809,10,red,lieutenant,,27491,uNRiVaLeD-,439
10810,11,purple,lieutenant,,29758,Chet Simpson,439
10811,12,orange,lieutenant,,826,Abraham Simpson II,439
10812,13,blue,lieutenant,,26476,fLaPpYBiRd,439
10813,14,blue,lieutenant,,29751,Teflon Wizard,439
10814,15,red,lieutenant,,27436,ShaneY CakeS,439
10815,16,red,lieutenant,,29746,Jax with real weapon,439
10816,17,blue,lieutenant,,27349,Merovingian,439
10817,18,red,lieutenant,,27721,Vom Kriege,439
10818,19,purple,lieutenant,,29759,cest la vie,439
10819,20,orange,lieutenant,,22831,Erasera,439
10820,21,blue,sergeant,,20072,Blaster,439
10821,22,red,corporal,,1,red-1,439
10822,23,red,corporal,,2,red-2,439
10823,24,purple,corporal,,10,purple-1,439
10824,25,purple,corporal,,11,purple-2,439
10825,1,orange,captain,,29676,fLaPpYBiRd,440
10826,2,orange,captain,,29871,Moonkick,440
10827,3,purple,captain,,29864,Il Duce,440
10828,4,orange,captain,,29862,Jimmy McGill,440
10829,5,blue,captain,,29869,Ghost,440
10830,6,purple,lieutenant,,29863,Jasmine Tea,440
10831,7,purple,lieutenant,,28412,The Revelation XXVII,440
10832,8,red,lieutenant,,29870,Tabula Rasa,440
10833,9,blue,lieutenant,,26476,fLaPpYBiRd,440
10834,10,purple,lieutenant,,26514,Senor Salchicha,440
10835,11,orange,lieutenant,,21534,Orville J Simpson,440
10836,12,orange,lieutenant,,29868,Hyman Krustofsky,440
10837,13,blue,lieutenant,,29398,Pol Pot,440
10838,14,red,lieutenant,,29037,Ramsay Snow,440
10839,15,red,lieutenant,,29830,Lord Astro,440
10840,16,blue,lieutenant,,29671,ice-nine,440
10841,17,purple,corporal,,28779,- Bubble Gum -,440
10842,18,purple,corporal,,17235,--ArMadilLo--,440
10843,19,blue,corporal,,24462,tbone,440
10844,20,red,corporal,,1,red-1,440
10845,21,red,corporal,,2,red-2,440
10846,22,purple,corporal,,10,purple-1,440
10847,23,purple,corporal,,11,purple-2,440
10848,24,blue,corporal,,19,blue-1,440
10849,25,blue,corporal,,20,blue-2,440
10850,1,purple,major,,29906,tank with a cup,441
10851,2,blue,major,,29897,Reflection,441
10852,3,red,captain,,28910,ALLAH HU AAKBARRBOOM,441
10853,4,blue,captain,,29865,Amilcare Andrea,441
10854,5,purple,captain,,29801,Headed,441
10855,6,blue,captain,,29899,Jose Ramon,441
10856,7,blue,lieutenant,,29907,fLaPpYBiRd,441
10857,8,red,lieutenant,,29311,Wiseguy,441
10858,9,orange,lieutenant,,29898,Intuition,441
10859,10,orange,lieutenant,,28412,The Revelation XXVII,441
10860,11,purple,lieutenant,,26477,fLaPpYBiRd,441
10861,12,purple,lieutenant,,29862,Jimmy McGill,441
10862,13,red,lieutenant,,29398,Pol Pot,441
10863,14,red,lieutenant,,29698,Tourney Tank,441
10864,15,purple,lieutenant,,29765,Cowboy,441
10865,16,blue,lieutenant,,10902,blastem,441
10866,17,orange,lieutenant,,27578,Decimation,441
10867,18,orange,sergeant,,25837,-MeOw-,441
10868,19,blue,sergeant,,29900,Heavyarms,441
10869,20,purple,sergeant,,11671,TIGER-1,441
10870,21,purple,sergeant,,29904,7 2 0,441
10871,22,red,sergeant,,29037,Ramsay Snow,441
10872,23,purple,sergeant,,21534,Orville J Simpson,441
10873,24,orange,sergeant,,29902,Siapakah Ayahmu,441
10874,25,red,sergeant,,26945,Anesthetic v3,441
10875,1,blue,major,,29822,Murcielago,442
10876,2,red,captain,,29862,Jimmy McGill,442
10877,3,purple,captain,,29907,fLaPpYBiRd,442
10878,4,purple,captain,,29961,Khant Sleep TournTym,442
10879,5,purple,captain,,29960,SMASH THE PATRIACHY,442
10880,6,orange,captain,,29964,ur baby mom luv me,442
10881,7,red,captain,,29311,Wiseguy,442
10882,8,red,captain,,29671,ice-nine,442
10883,9,blue,captain,,29756,Adrenaline,442
10884,10,blue,captain,,29920,Dovia di Predappio,442
10885,11,purple,lieutenant,,24876,EOMER BANGS HORSES,442
10886,12,red,lieutenant,,29963,Stochastic Integral,442
10887,13,blue,lieutenant,,26476,fLaPpYBiRd,442
10888,14,blue,lieutenant,,15429,Helms Deep,442
10889,15,purple,lieutenant,,29962,Fermi Paradox,442
10890,16,orange,lieutenant,,29951,Varus,442
10891,17,red,lieutenant,,29898,Intuition,442
10892,18,blue,lieutenant,,22485,Rio Bravo,442
10893,19,orange,lieutenant,,29506,The Answer,442
10894,20,orange,sergeant,,27436,ShaneY CakeS,442
10895,21,orange,sergeant,,29698,Tourney Tank,442
10896,22,blue,sergeant,,7094,Collins,442
10897,23,purple,sergeant,,25791,N O N E  -  Y A,442
10898,24,red,corporal,,29885,manic,442
10899,25,purple,corporal,,29219,TaRniSh,442
10900,1,red,captain,,30034,Alastria,443
10901,2,red,captain,,28528,Test,443
10902,3,blue,captain,,30026,Schwiizing,443
10903,4,blue,captain,,30031,American Pharaoh,443
10904,5,red,captain,,29925,Corfu Incident,443
10905,6,blue,lieutenant,,16366,TANKPIT,443
10906,7,orange,lieutenant,,24578,FERRY HUMPER,443
10907,8,purple,lieutenant,,30033,yall know why im her,443
10908,9,red,lieutenant,,21534,Orville J Simpson,443
10909,10,orange,lieutenant,,30027,HAHAHAHAHAHAHAHAHAHA,443
10910,11,purple,lieutenant,,29522,Radiohead,443
10911,12,orange,lieutenant,,27422,M-Star RAW,443
10912,13,orange,lieutenant,,27298,Freeman,443
10913,14,blue,lieutenant,,29962,Fermi Paradox,443
10914,15,red,lieutenant,,30025,RESPECT YO ELDERS,443
10915,16,purple,lieutenant,,13912,RiChArD CrANiuM,443
10916,17,red,lieutenant,,27721,Vom Kriege,443
10917,18,blue,lieutenant,,28537,samsara,443
10918,19,orange,lieutenant,,28686,Hideki Tojo,443
10919,20,orange,lieutenant,,29687,Typical,443
10920,21,blue,lieutenant,,26292,Signal,443
10921,22,purple,lieutenant,,30036,Khant Win Im 2 Late,443
10922,23,purple,sergeant,,7094,Collins,443
10923,24,blue,sergeant,,29698,Tourney Tank,443
10924,25,red,sergeant,,22351,Snapdragon,443
10925,1,blue,major,,29666,WARGOD,444
10926,2,purple,captain,,30059,Harden,444
10927,3,blue,captain,,30061,Cupcake Kid,444
10928,4,red,captain,,29992,Two Steps From HeII,444
10929,5,purple,captain,,22418,Constellations,444
10930,6,red,captain,,29962,Fermi Paradox,444
10931,7,purple,lieutenant,,30053,On Love In Sadness,444
10932,8,orange,lieutenant,,30057,Khan I Win Again,444
10933,9,red,lieutenant,,30054,LiamPenetratesBeaver,444
10934,10,red,lieutenant,,29756,Adrenaline,444
10935,11,blue,lieutenant,,28732,Fetish,444
10936,12,red,lieutenant,,26488,fLaPpYBiRd,444
10937,13,blue,lieutenant,,826,Abraham Simpson II,444
10938,14,orange,lieutenant,,30060,YouAreNotTheFather,444
10939,15,orange,lieutenant,,30056,Igar dot io,444
10940,16,blue,lieutenant,,29671,ice-nine,444
10941,17,orange,lieutenant,,30045,DOWN WITH GOODELL,444
10942,18,purple,lieutenant,,30055,SmoKey,444
10943,19,purple,lieutenant,,28712,Sacred Secret,444
10944,20,orange,lieutenant,,28412,The Revelation XXVII,444
10945,21,purple,lieutenant,,25717,Roland Deschain,444
10946,22,blue,lieutenant,,30050,Calamity,444
10947,23,purple,lieutenant,,29921,Giulino di Mezzegra,444
10948,24,purple,lieutenant,,12778,M  A  T  R  I  X,444
10949,25,red,lieutenant,,29311,Wiseguy,444
10950,1,purple,captain,,30100,Genghis Your Daddy,445
10951,2,blue,captain,,30097,Pompeii,445
10952,3,blue,captain,,21534,Orville J Simpson,445
10953,4,blue,captain,,17237,EYES LIKE LIGHTNING,445
10954,5,blue,lieutenant,,22485,Rio Bravo,445
10955,6,orange,lieutenant,,30102,SPITZ,445
10956,7,orange,lieutenant,,29962,Fermi Paradox,445
10957,8,orange,lieutenant,,27223,MysTerIouS FeLoN,445
10958,9,purple,lieutenant,,29926,Acerbo Law,445
10959,10,purple,lieutenant,,30099,Apu,445
10960,11,red,lieutenant,,27237,CERN,445
10961,12,red,lieutenant,,30095,Soldier of Fortune,445
10962,13,purple,lieutenant,,826,Abraham Simpson II,445
10963,14,blue,lieutenant,,29486,Chromaticity,445
10964,15,orange,sergeant,,30019,Aeris,445
10965,16,red,corporal,,29984,Newbie,445
10966,17,red,corporal,,16071,Thesmart186,445
10967,18,red,corporal,,1,red-1,445
10968,19,red,corporal,,2,red-2,445
10969,20,purple,corporal,,10,purple-1,445
10970,21,purple,corporal,,11,purple-2,445
10971,22,blue,corporal,,19,blue-1,445
10972,23,blue,corporal,,20,blue-2,445
10973,24,orange,corporal,,28,orange-1,445
10974,25,orange,corporal,,29,orange-2,445
10975,1,orange,captain,,30235,Genghis Edition,446
10976,2,purple,captain,,30055,SmoKey,446
10977,3,red,captain,,12530,Tywin Lannister,446
10978,4,red,lieutenant,,30243,why 1 and half hour,446
10979,5,purple,lieutenant,,29907,fLaPpYBiRd,446
10980,6,blue,lieutenant,,28689,Vittorio DiMaggio,446
10981,7,red,lieutenant,,30059,Harden,446
10982,8,blue,lieutenant,,22370,Sentinel Prime,446
10983,9,purple,lieutenant,,30097,Pompeii,446
10984,10,blue,lieutenant,,30240,Twisted Light,446
10985,11,orange,lieutenant,,30084,-BoMb DiGGity-,446
10986,12,purple,lieutenant,,30238,PK Thunder,446
10987,13,orange,lieutenant,,29311,Wiseguy,446
10988,14,red,lieutenant,,22351,Snapdragon,446
10989,15,blue,lieutenant,,30019,Aeris,446
10990,16,orange,lieutenant,,30237,Knight,446
10991,17,purple,lieutenant,,29759,cest la vie,446
10992,18,purple,lieutenant,,12938,X x R E D R U M x X,446
10993,19,orange,lieutenant,,30242,Awoo,446
10994,20,blue,corporal,,28779,- Bubble Gum -,446
10995,21,blue,corporal,,29286,hungLikea Horace,446
10996,22,blue,corporal,,13690,FLYERS,446
10997,23,red,corporal,,1,red-1,446
10998,24,red,corporal,,2,red-2,446
10999,25,purple,corporal,,10,purple-1,446
11000,1,purple,captain,,28689,Vittorio DiMaggio,447
11001,2,orange,captain,,29311,Wiseguy,447
11002,3,blue,captain,,30264,Penguin,447
11003,4,orange,captain,,29411,Puck,447
11004,5,purple,captain,,29572,Monkey D Luffy,447
11005,6,purple,captain,,23966,Whiz,447
11006,7,red,lieutenant,,30265,Limited Khan,447
11007,8,orange,lieutenant,,29438,Mephistopheles,447
11008,9,orange,lieutenant,,29992,Two Steps From HeII,447
11009,10,red,lieutenant,,30059,Harden,447
11010,11,blue,lieutenant,,30263,HARDKNOCKS,447
11011,12,red,lieutenant,,28537,samsara,447
11012,13,purple,lieutenant,,30019,Aeris,447
11013,14,blue,lieutenant,,826,Abraham Simpson II,447
11014,15,red,lieutenant,,10153,F16 Falcon,447
11015,16,orange,sergeant,,24462,tbone,447
11016,17,blue,sergeant,,28779,- Bubble Gum -,447
11017,18,red,sergeant,,20365,Wheeljack,447
11018,19,purple,sergeant,,28723,THE R  E  A  P  E  R,447
11019,20,blue,corporal,,28705,Roadkill,447
11020,21,orange,corporal,,30262,Jorville Simpson,447
11021,22,red,corporal,,1,red-1,447
11022,23,red,corporal,,2,red-2,447
11023,24,purple,corporal,,10,purple-1,447
11024,25,purple,corporal,,11,purple-2,447
11025,1,orange,captain,,26292,Signal,448
11026,2,orange,captain,,30353,Glitch,448
11027,3,red,lieutenant,,26476,fLaPpYBiRd,448
11028,4,red,lieutenant,,30348,p3rf3c7 ll,448
11029,5,red,lieutenant,,27480,W-i-t-h-o-u-T-u-S,448
11030,6,purple,lieutenant,,1432,Viper Katzman,448
11031,7,blue,lieutenant,,30354,Fire and Blood,448
11032,8,purple,lieutenant,,23864,-TGiF-,448
11033,9,blue,lieutenant,,29522,Radiohead,448
11034,10,orange,lieutenant,,30355,Agar io,448
11035,11,orange,lieutenant,,16525,Cracki3,448
11036,12,red,lieutenant,,30352,Pablo Chacon,448
11037,13,orange,lieutenant,,24970,No RespecT,448
11038,14,purple,lieutenant,,30019,Aeris,448
11039,15,blue,lieutenant,,27896,GreyWolf,448
11040,16,blue,sergeant,,22351,Snapdragon,448
11041,17,blue,sergeant,,28598,Battlefield-35,448
11042,18,blue,corporal,,30323,Destroyer,448
11043,19,purple,corporal,,14983,Texan15,448
11044,20,red,corporal,,1,red-1,448
11045,21,red,corporal,,2,red-2,448
11046,22,purple,corporal,,10,purple-1,448
11047,23,purple,corporal,,11,purple-2,448
11048,24,blue,corporal,,19,blue-1,448
11049,25,blue,corporal,,20,blue-2,448
11050,1,red,captain,,30409,Daniel Rose Method,449
11051,2,blue,captain,,26477,fLaPpYBiRd,449
11052,3,blue,captain,,30019,Aeris,449
11053,4,purple,captain,,25417,Peekaboo,449
11054,5,purple,lieutenant,,30405,E L E C T R I C,449
11055,6,orange,lieutenant,,30410,bron,449
11056,7,purple,lieutenant,,30265,Limited Khan,449
11057,8,blue,lieutenant,,10939,Zombie,449
11058,9,purple,lieutenant,,30095,Soldier of Fortune,449
11059,10,red,lieutenant,,29636,WING-0,449
11060,11,red,lieutenant,,30407,Splatoon,449
11061,12,red,lieutenant,,30408,Plow King,449
11062,13,orange,lieutenant,,27721,Vom Kriege,449
11063,14,orange,lieutenant,,25351,Dragonite,449
11064,15,purple,sergeant,,29875,ZigZag,449
11065,16,blue,sergeant,,29879,REASON,449
11066,17,orange,corporal,,30376,been hood since 93,449
11067,18,red,corporal,,1,red-1,449
11068,19,red,corporal,,2,red-2,449
11069,20,purple,corporal,,10,purple-1,449
11070,21,purple,corporal,,11,purple-2,449
11071,22,blue,corporal,,19,blue-1,449
11072,23,blue,corporal,,20,blue-2,449
11073,24,orange,corporal,,28,orange-1,449
11074,25,orange,corporal,,29,orange-2,449
11075,1,red,captain,,23944,- Adamantium -,450
11076,2,blue,lieutenant,,26478,fLaPpYBiRd,450
11077,3,red,lieutenant,,26514,Senor Salchicha,450
11078,4,orange,lieutenant,,27721,Vom Kriege,450
11079,5,orange,lieutenant,,30036,Khant Win Im 2 Late,450
11080,6,orange,lieutenant,,29865,Amilcare Andrea,450
11081,7,purple,lieutenant,,30413,Tyree,450
11082,8,red,lieutenant,,30352,Pablo Chacon,450
11083,9,purple,lieutenant,,25351,Dragonite,450
11084,10,blue,lieutenant,,1582,Onslaught,450
11085,11,blue,corporal,,29879,REASON,450
11086,12,red,corporal,,1,red-1,450
11087,13,red,corporal,,2,red-2,450
11088,14,purple,corporal,,10,purple-1,450
11089,15,purple,corporal,,11,purple-2,450
11090,16,blue,corporal,,19,blue-1,450
11091,17,blue,corporal,,20,blue-2,450
